dt64,id,river_km_id,datetime,water_perc,ice_perc,other_perc,cloud_perc,nd_perc,qc,source
2017-09-20 17:19:27,1872965,348872,2017-09-20T17:19:27,90,7,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-09-21 17:10:42,1872966,348872,2017-09-21T17:10:42,87,10,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-09-22 05:48:27,1872967,348872,2017-09-22T05:48:27,89,7,0,0,4,low quality,Sentinel-1
2017-09-23 16:54:42,1872968,348872,2017-09-23T16:54:42,2,0,0,94,4,high quality,Sentinel-1 Sentinel-2
2017-09-26 17:18:51,1872969,348872,2017-09-26T17:18:51,91,6,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-09-27 17:11:35,1872970,348872,2017-09-27T17:11:35,82,15,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-09-28 17:02:49,1872971,348872,2017-09-28T17:02:49,89,9,0,0,2,low quality,Sentinel-1 Sentinel-2
2017-10-01 17:26:48,1872972,348872,2017-10-01T17:26:48,0,0,0,96,4,high quality,Sentinel-1 Sentinel-2
2017-10-02 17:19:29,1872973,348872,2017-10-02T17:19:29,90,7,0,0,3,low quality,Sentinel-1 Sentinel-2
2017-10-03 17:10:42,1872974,348872,2017-10-03T17:10:42,88,9,0,0,3,low quality,Sentinel-1 Sentinel-2
